score,baseline,sch_treatment,dist_ses,schid,distid
-2.000447,2.605693,0,-0.6422619999999999,18,1
1.450262,0.8149930000000001,0,-0.6422619999999999,19,1
-0.18967099999999998,1.2197879999999999,0,-0.6422619999999999,19,1
1.0999379999999999,-0.9058410000000001,0,-0.6422619999999999,19,1
0.065588,0.45226099999999997,0,-0.6422619999999999,19,1
0.8158240000000001,-1.385735,0,-0.6422619999999999,19,1
-2.796038,-2.596535,1,-0.6422619999999999,20,1
1.350842,-0.11526400000000002,1,-0.6422619999999999,20,1
4.625829999999999,1.0412219999999999,1,-0.6422619999999999,20,1
2.4725089999999996,0.31099099999999996,1,-0.6422619999999999,20,1
0.5883569999999999,-1.4689809999999999,1,-0.6422619999999999,20,1
1.738705,1.4110729999999998,0,-0.6422619999999999,21,1
-1.789252,-1.366831,0,-0.6422619999999999,21,1
-0.5248280000000001,-0.501614,0,-0.6422619999999999,21,1
-1.371115,-0.30877,0,-0.6422619999999999,21,1
0.326803,0.496214,0,-0.6422619999999999,21,1
2.8692779999999996,0.725758,1,-0.6422619999999999,22,1
0.8657170000000001,-0.480264,1,-0.6422619999999999,22,1
1.2544259999999998,1.2814619999999999,1,-0.6422619999999999,22,1
0.351772,-1.3540750000000001,1,-0.6422619999999999,22,1
-1.021556,-0.549687,1,-0.6422619999999999,22,1
-0.48150600000000005,-1.568481,1,-0.6422619999999999,23,1
1.4157609999999996,0.025869,1,-0.6422619999999999,23,1
0.506299,-0.43612700000000004,1,-0.6422619999999999,23,1
-1.4169509999999998,-1.3910170000000002,1,-0.6422619999999999,23,1
5.892923,1.5158099999999999,1,-0.6422619999999999,23,1
2.246698,0.431275,1,-0.6422619999999999,24,1
-1.4426139999999998,-0.5074609999999999,1,-0.6422619999999999,24,1
2.3164209999999996,-0.17028100000000002,1,-0.6422619999999999,24,1
2.291077,0.044080999999999995,1,-0.6422619999999999,24,1
3.1671290000000005,1.3180870000000002,1,-0.6422619999999999,24,1
0.884571,-1.4717409999999997,1,-0.6422619999999999,25,1
1.0007389999999998,-0.24954700000000005,1,-0.6422619999999999,25,1
0.384628,-0.389336,1,-0.6422619999999999,25,1
1.9424639999999997,0.290242,1,-0.6422619999999999,25,1
0.468734,-0.47549,1,-0.6422619999999999,25,1
-1.2176809999999998,-0.8840250000000001,0,-0.6422619999999999,26,1
-1.331149,-2.013822,0,-0.6422619999999999,26,1
0.124879,0.7980499999999999,0,-0.6422619999999999,26,1
-1.4697759999999997,-0.355928,0,-0.6422619999999999,26,1
0.256098,0.9931129999999999,0,-0.6422619999999999,26,1
-1.0137319999999999,-0.383511,0,-0.6422619999999999,27,1
-0.44654699999999997,-1.0735229999999998,0,-0.6422619999999999,27,1
0.311932,0.7725759999999999,0,-0.6422619999999999,27,1
-0.59974,-0.820522,0,-0.6422619999999999,27,1
-2.0854519999999996,-1.2069279999999998,0,-0.6422619999999999,27,1
3.2755840000000003,0.5286750000000001,1,-0.6422619999999999,28,1
0.8353550000000001,0.10830500000000001,1,-0.6422619999999999,28,1
2.7389360000000003,1.138897,1,-0.6422619999999999,28,1
2.792831,0.8256470000000001,1,-0.6422619999999999,28,1
2.522178,0.395544,1,-0.6422619999999999,28,1
-0.018375000000000006,0.7528750000000001,1,-0.6422619999999999,29,1
-0.615885,0.02011,1,-0.6422619999999999,29,1
-0.069299,0.38438400000000006,1,-0.6422619999999999,29,1
2.0596079999999994,0.895434,1,-0.6422619999999999,29,1
-0.15163600000000002,-0.457849,1,-0.6422619999999999,29,1
-0.754319,-1.1461180000000002,1,-0.6422619999999999,30,1
-0.411947,-0.723604,1,-0.6422619999999999,30,1
2.4453479999999996,-0.23790600000000003,1,-0.6422619999999999,30,1
-1.0268279999999999,0.25979899999999995,1,-0.6422619999999999,30,1
-1.759457,-0.611401,1,-0.6422619999999999,30,1
3.280419,1.5598779999999999,0,0.569369,31,2
-0.062435,-0.5696910000000002,0,0.569369,31,2
2.215571,0.6811559999999999,0,0.569369,31,2
2.5908399999999996,0.162831,0,0.569369,31,2
-1.519002,-1.489587,0,0.569369,31,2
-0.98819,-1.371238,0,0.569369,32,2
-1.621037,-1.5306870000000001,0,0.569369,32,2
-0.506384,-0.888398,0,0.569369,32,2
-1.201682,-0.5860799999999999,0,0.569369,32,2
2.773912,0.6022919999999999,0,0.569369,32,2
2.3114839999999997,-0.16536700000000001,1,0.569369,33,2
2.51307,0.5045649999999999,1,0.569369,33,2
1.067415,-0.3382649999999999,1,0.569369,33,2
2.835393,1.5011999999999999,1,0.569369,33,2
4.216565,2.09365,1,0.569369,33,2
-1.732468,-1.306902,1,0.569369,34,2
0.9396090000000001,-0.183615,1,0.569369,34,2
0.463094,-0.7833459999999999,1,0.569369,34,2
0.5868669999999999,1.1826180000000002,1,0.569369,34,2
-1.7645870000000001,-1.4636649999999998,1,0.569369,34,2
-0.27947900000000003,0.050531000000000006,1,0.569369,35,2
0.7323029999999999,-0.40611,1,0.569369,35,2
1.250365,0.549722,1,0.569369,35,2
2.735109,0.769374,1,0.569369,35,2
3.4133579999999997,0.5363990000000001,1,0.569369,35,2
-0.65721,-1.521745,1,0.569369,36,2
0.898823,1.50216,1,0.569369,36,2
0.47732100000000005,0.081413,1,0.569369,36,2
0.7814639999999998,-0.8874879999999999,1,0.569369,36,2
-0.20508400000000002,0.20303900000000003,1,0.569369,36,2
-1.208843,-0.812776,1,0.569369,37,2
3.0244679999999997,1.286571,1,0.569369,37,2
2.8525139999999998,1.2238939999999996,1,0.569369,37,2
1.197813,-0.682049,1,0.569369,37,2
1.39284,0.6743149999999999,1,0.569369,37,2
0.044303999999999996,0.7315879999999999,1,0.569369,38,2
-1.9116769999999998,-0.167109,1,0.569369,38,2
0.968722,-0.8582050000000001,1,0.569369,38,2
-0.23194200000000004,-0.10261100000000001,1,0.569369,38,2
0.688995,-0.23411400000000002,1,0.569369,38,2
1.6641450000000002,-0.08622600000000002,0,0.569369,39,2
0.136752,-1.8062870000000002,0,0.569369,39,2
3.5061340000000003,0.748445,0,0.569369,39,2
0.9954129999999999,-0.5438280000000001,0,0.569369,39,2
1.3816939999999998,-0.28508100000000003,0,0.569369,39,2
-1.9246429999999999,-0.17514700000000002,0,0.569369,40,2
-1.02745,-0.15252700000000002,0,0.569369,40,2
1.1597209999999998,-0.094641,0,0.569369,40,2
-1.621575,0.38609,0,0.569369,40,2
0.14109500000000003,-1.0453729999999999,0,0.569369,40,2
0.499758,1.696549,0,0.569369,41,2
1.4138579999999998,0.742001,0,0.569369,41,2
0.538963,0.337384,0,0.569369,41,2
0.5206410000000001,0.9174619999999999,0,0.569369,41,2
-2.0721499999999997,0.373548,0,0.569369,41,2
-0.131635,1.6137,0,0.569369,42,2
-1.6969239999999999,-2.426171,0,0.569369,42,2
-0.42902000000000007,1.083567,0,0.569369,42,2
-2.049051,0.023983,0,0.569369,42,2
-0.40750000000000003,0.8137900000000001,0,0.569369,42,2
4.4382920000000015,0.464101,1,0.569369,43,2
4.887366,0.568022,1,0.569369,43,2
4.837936999999999,0.37721699999999997,1,0.569369,43,2
6.604006999999999,0.724898,1,0.569369,43,2
4.8881499999999996,1.607262,1,0.569369,43,2
-2.7358599999999997,-2.030297,0,0.569369,44,2
3.364276,1.488078,0,0.569369,44,2
1.4437069999999999,0.397835,0,0.569369,44,2
0.5995819999999998,-0.045376,0,0.569369,44,2
-0.015456999999999999,-0.7426440000000001,0,0.569369,44,2
2.106336,0.346425,1,0.569369,45,2
1.9659129999999998,0.3801,1,0.569369,45,2
1.731055,0.07887300000000001,1,0.569369,45,2
0.9020659999999999,-0.639052,1,0.569369,45,2
3.367938,-0.631493,1,0.569369,45,2
6.936883000000001,1.402457,1,0.569369,46,2
5.243596,0.40273,1,0.569369,46,2
2.6714469999999997,0.15394000000000005,1,0.569369,46,2
0.6260450000000001,-0.4883700000000001,1,0.569369,46,2
3.336747999999999,0.7895179999999998,1,0.569369,46,2
2.5478210000000003,0.0567,1,0.569369,47,2
0.8423090000000001,-0.43040200000000006,1,0.569369,47,2
6.076355,0.41693600000000003,1,0.569369,47,2
6.892753,1.662698,1,0.569369,47,2
1.240008,-0.052477,1,0.569369,47,2
5.611397,0.858442,1,0.569369,48,2
4.194285999999999,0.43562200000000006,1,0.569369,48,2
-1.1164180000000001,-2.09871,1,0.569369,48,2
4.008287,0.11413600000000002,1,0.569369,48,2
-4.241942000000001,-2.078032,1,0.569369,48,2
1.8453209999999998,1.294016,1,0.569369,49,2
0.49863399999999997,0.700648,1,0.569369,49,2
0.6398450000000001,-0.6954659999999998,1,0.569369,49,2
-1.7718969999999998,-1.599177,1,0.569369,49,2
2.8777340000000002,1.1755120000000001,1,0.569369,49,2
1.6727850000000002,-0.074439,0,0.569369,50,2
3.666328,1.2335759999999998,0,0.569369,50,2
1.889665,0.9406000000000001,0,0.569369,50,2
-1.9620689999999998,-2.171286,0,0.569369,50,2
-1.737742,-1.65567,0,0.569369,50,2
1.8094339999999998,-0.24101700000000004,1,0.569369,51,2
-2.2658840000000002,-2.5631720000000002,1,0.569369,51,2
0.007476,-0.771233,1,0.569369,51,2
5.537102,1.3036609999999997,1,0.569369,51,2
-2.3833300000000004,-2.6331310000000006,1,0.569369,51,2
5.363833999999999,1.4978109999999998,1,0.569369,52,2
4.761656,1.1041239999999999,1,0.569369,52,2
5.001918,1.3015709999999998,1,0.569369,52,2
8.563396000000001,1.9949199999999998,1,0.569369,52,2
-2.0657330000000003,-1.0431249999999999,1,0.569369,52,2
0.66369,0.18035299999999999,0,0.569369,53,2
-0.247622,-0.23486500000000002,0,0.569369,53,2
-0.068354,-0.481837,0,0.569369,53,2
1.0097999999999998,0.687174,0,0.569369,53,2
-0.7776010000000001,-0.324017,0,0.569369,53,2
0.055059000000000004,-2.4979579999999997,0,0.569369,54,2
1.0730039999999998,0.892864,0,0.569369,54,2
0.45457400000000003,2.751769,0,0.569369,54,2
0.5490470000000001,-0.34324599999999994,0,0.569369,54,2
-0.065939,0.47808700000000004,0,0.569369,54,2
-0.080454,-0.966924,1,0.569369,55,2
1.7219659999999997,-0.298943,1,0.569369,55,2
3.444141,0.071383,1,0.569369,55,2
1.566486,-0.490206,1,0.569369,55,2
3.0469049999999998,0.573587,1,0.569369,55,2
0.712091,0.104917,0,0.569369,56,2
0.63576,0.183785,0,0.569369,56,2
-0.114279,-0.31791200000000003,0,0.569369,56,2
0.050034,0.612972,0,0.569369,56,2
-0.9602359999999999,1.353188,0,0.569369,56,2
1.771787,-0.911477,1,0.569369,57,2
2.188302,0.915626,1,0.569369,57,2
-0.967893,-2.0596979999999996,1,0.569369,57,2
2.875186,1.0371939999999997,1,0.569369,57,2
0.20608900000000002,-1.012653,1,0.569369,57,2
4.286485,2.536977,0,0.569369,58,2
1.4735889999999998,-0.5571210000000001,0,0.569369,58,2
2.865423,1.610598,0,0.569369,58,2
0.18571400000000002,-1.0004870000000001,0,0.569369,58,2
1.511552,0.853336,0,0.569369,58,2
6.028896,2.429509,0,0.569369,59,2
2.2168149999999995,0.896876,0,0.569369,59,2
0.904569,-0.240124,0,0.569369,59,2
0.23071000000000003,-0.480615,0,0.569369,59,2
2.2639360000000006,1.303113,0,0.569369,59,2
1.6336289999999998,0.7365159999999998,0,0.569369,60,2
1.126292,0.566355,0,0.569369,60,2
3.060218,1.621085,0,0.569369,60,2
1.9395229999999997,-1.4226339999999997,0,0.569369,60,2
0.8078010000000001,0.47702900000000004,0,0.569369,60,2
2.3620399999999995,1.2192959999999997,1,0.73183,61,3
-3.286078,-0.8719420000000001,1,0.73183,61,3
-1.3156299999999999,-0.543544,1,0.73183,61,3
-3.127878,-0.991935,1,0.73183,61,3
-2.3314769999999996,0.5711980000000001,1,0.73183,61,3
-0.45207,-0.095628,1,0.73183,62,3
3.566914,0.40412400000000004,1,0.73183,62,3
-0.42151500000000003,-1.3287909999999998,1,0.73183,62,3
0.49825099999999994,0.05471200000000001,1,0.73183,62,3
-2.445687,-1.114038,1,0.73183,62,3
3.1853640000000003,0.621184,1,0.73183,63,3
-1.3636089999999998,-0.7055689999999999,1,0.73183,63,3
3.703863,0.475536,1,0.73183,63,3
1.2850979999999999,-0.016483,1,0.73183,63,3
-1.532548,-0.7404379999999999,1,0.73183,63,3
-0.13328600000000002,-1.2898009999999998,0,0.73183,64,3
1.165492,-0.41042300000000004,0,0.73183,64,3
0.40141800000000005,1.128684,0,0.73183,64,3
0.354496,0.189631,0,0.73183,64,3
0.5658550000000001,0.45659299999999997,0,0.73183,64,3
-3.119528,-2.723669,0,0.73183,65,3
2.5529569999999997,0.6073019999999999,0,0.73183,65,3
2.9521119999999996,1.2595359999999998,0,0.73183,65,3
1.3036679999999998,1.3761020000000002,0,0.73183,65,3
0.509702,0.561473,0,0.73183,65,3
2.262916,0.568333,0,0.73183,66,3
8.357078,2.1401850000000002,0,0.73183,66,3
0.6644869999999998,0.045357,0,0.73183,66,3
4.430237000000001,1.6678939999999998,0,0.73183,66,3
-1.322822,-0.500178,0,0.73183,66,3
2.091487,0.8716170000000001,0,0.73183,67,3
2.785055,1.751657,0,0.73183,67,3
2.8925699999999996,1.8538409999999999,0,0.73183,67,3
1.11857,-0.5446280000000001,0,0.73183,67,3
2.6711240000000003,1.5197209999999997,0,0.73183,67,3
-0.33670799999999995,-0.9893689999999999,0,0.73183,68,3
-0.17033900000000002,-0.6482319999999999,0,0.73183,68,3
2.150437,0.29982700000000007,0,0.73183,68,3
2.700205,0.528408,0,0.73183,68,3
1.4788139999999999,0.366983,0,0.73183,68,3
-0.361825,-0.903174,1,0.73183,69,3
-1.7111269999999998,-1.556825,1,0.73183,69,3
0.707659,-0.1863,1,0.73183,69,3
-0.198632,-0.063138,1,0.73183,69,3
-1.3293209999999998,-0.9500400000000001,1,0.73183,69,3
0.328601,0.42991700000000005,0,0.73183,70,3
-0.23695200000000002,-0.925063,0,0.73183,70,3
2.7681760000000004,1.073743,0,0.73183,70,3
1.290978,0.8501050000000001,0,0.73183,70,3
-1.68459,-0.540911,0,0.73183,70,3
1.2037369999999998,0.85296,0,0.73183,71,3
1.8939599999999999,0.8307430000000001,0,0.73183,71,3
0.619278,-0.09392400000000001,0,0.73183,71,3
-0.279447,-0.685141,0,0.73183,71,3
2.85918,2.541857,0,0.73183,71,3
0.8521790000000001,0.4884800000000001,0,0.73183,72,3
1.132705,0.081681,0,0.73183,72,3
-2.2830840000000006,-1.284374,0,0.73183,72,3
-0.44588300000000003,0.5110480000000001,0,0.73183,72,3
0.10171400000000001,-1.162023,0,0.73183,72,3
-1.58778,-0.9307710000000001,0,0.73183,73,3
-1.1301580000000002,-1.388934,0,0.73183,73,3
0.851256,1.1281500000000002,0,0.73183,73,3
0.9597300000000001,0.8004659999999999,0,0.73183,73,3
1.2271309999999997,-0.4334740000000001,0,0.73183,73,3
-2.686735,-1.042235,0,0.73183,74,3
0.066499,0.7024969999999999,0,0.73183,74,3
-1.0907259999999999,-0.007466,0,0.73183,74,3
2.153355,-0.017305000000000004,0,0.73183,74,3
-4.193573,-0.682178,0,0.73183,74,3
0.27506200000000003,-0.126032,0,0.73183,75,3
-0.791671,-0.595965,0,0.73183,75,3
1.3871870000000002,0.9352900000000001,0,0.73183,75,3
-0.01187,0.38279599999999997,0,0.73183,75,3
2.9110279999999995,1.245537,0,0.73183,75,3
6.989216000000001,1.9127599999999998,0,0.73183,76,3
3.4081970000000004,1.141166,0,0.73183,76,3
0.08746000000000001,-0.96688,0,0.73183,76,3
2.92301,1.4190479999999999,0,0.73183,76,3
-0.620092,-0.6883059999999999,0,0.73183,76,3
1.01864,-0.8624750000000001,1,0.73183,77,3
1.026442,-0.418699,1,0.73183,77,3
0.12541200000000002,-1.080162,1,0.73183,77,3
1.02604,-0.154621,1,0.73183,77,3
3.752556,0.995822,1,0.73183,77,3
6.081060000000001,0.804453,1,0.73183,78,3
5.740384,0.80606,1,0.73183,78,3
5.2286,0.972109,1,0.73183,78,3
0.6243099999999999,-0.051696000000000006,1,0.73183,78,3
-2.471591,-1.176074,1,0.73183,78,3
-1.2878659999999997,-0.43695700000000004,0,0.73183,79,3
-0.204572,-0.381997,0,0.73183,79,3
-1.485375,-0.34526999999999997,0,0.73183,79,3
-2.1531000000000002,-0.870032,0,0.73183,79,3
2.5062409999999997,0.10022900000000001,0,0.73183,79,3
0.366568,-0.14061800000000002,0,0.73183,80,3
0.6625499999999999,0.329005,0,0.73183,80,3
-1.14776,0.39149,0,0.73183,80,3
-0.688105,-0.081511,0,0.73183,80,3
-0.029095999999999997,-1.3065229999999999,0,0.73183,80,3
7.108051,1.3325339999999999,1,0.73183,81,3
-0.164582,-0.9579740000000001,1,0.73183,81,3
8.695239,2.059797,1,0.73183,81,3
-0.12359600000000003,-0.5921669999999999,1,0.73183,81,3
-6.008515999999999,-1.7446199999999998,1,0.73183,81,3
0.809956,-0.450455,0,0.73183,82,3
3.2649730000000003,0.8659910000000002,0,0.73183,82,3
0.666009,-0.03317200000000001,0,0.73183,82,3
2.086351,0.13919800000000002,0,0.73183,82,3
-2.337177,-1.0171679999999999,0,0.73183,82,3
3.9097589999999998,1.352528,1,0.73183,83,3
3.270746,1.2692239999999997,1,0.73183,83,3
-3.56168,-1.511417,1,0.73183,83,3
2.164365,-0.10505,1,0.73183,83,3
-1.474198,-0.920119,1,0.73183,83,3
0.184931,-1.118626,0,0.73183,84,3
-0.38532800000000006,0.15048300000000003,0,0.73183,84,3
-1.773457,1.394726,0,0.73183,84,3
-1.139003,-0.24099500000000004,0,0.73183,84,3
-2.0568839999999997,1.4718149999999999,0,0.73183,84,3
-2.8514659999999994,-1.6103070000000002,0,0.73183,85,3
-0.9322,-0.17693300000000003,0,0.73183,85,3
1.299186,0.17896100000000004,0,0.73183,85,3
6.729138,2.119907,0,0.73183,85,3
1.877718,0.168141,0,0.73183,85,3
-1.107902,0.582244,0,0.73183,86,3
-2.605607,-0.8438240000000001,0,0.73183,86,3
0.9169470000000001,0.393945,0,0.73183,86,3
-0.634265,0.311289,0,0.73183,86,3
0.743194,-0.309392,0,0.73183,86,3
1.8044229999999999,-0.48554600000000003,1,0.73183,87,3
-3.114775,-1.3050389999999998,1,0.73183,87,3
1.4440570000000001,-0.6917719999999999,1,0.73183,87,3
6.262535999999999,0.473565,1,0.73183,87,3
-0.514504,-0.48276,1,0.73183,87,3
-0.5265759999999999,-0.442456,1,0.73183,88,3
-0.925473,-0.6441410000000001,1,0.73183,88,3
2.0201100000000003,0.072954,1,0.73183,88,3
-1.826797,-0.405067,1,0.73183,88,3
-4.262544999999999,-1.8395339999999998,1,0.73183,88,3
2.349533,0.909861,0,0.73183,89,3
3.3006179999999996,0.061687,0,0.73183,89,3
2.9167979999999996,1.0518039999999997,0,0.73183,89,3
0.164256,0.16578800000000002,0,0.73183,89,3
-0.013632000000000002,-0.664708,0,0.73183,89,3
-2.2442830000000002,-0.96712,0,0.73183,90,3
1.1120550000000002,-0.124887,0,0.73183,90,3
-4.825753,-1.422657,0,0.73183,90,3
-3.9314769999999997,-1.155973,0,0.73183,90,3
-3.3110769999999996,-1.391246,0,0.73183,90,3
-2.9733910000000003,0.654147,0,1.129773,91,4
-0.35662699999999997,-1.4225979999999998,0,1.129773,91,4
-3.3548989999999996,1.609271,0,1.129773,91,4
-1.4507089999999998,0.548133,0,1.129773,91,4
-0.505992,0.48208600000000007,0,1.129773,91,4
0.21734600000000004,-0.39956600000000003,0,1.129773,92,4
1.4724639999999998,-0.092145,0,1.129773,92,4
-0.414752,-1.1001050000000001,0,1.129773,92,4
0.682024,-1.552397,0,1.129773,92,4
-0.7489790000000001,-0.736843,0,1.129773,92,4
1.4297299999999997,-0.09159400000000001,1,1.129773,93,4
0.6799059999999999,-0.464583,1,1.129773,93,4
-0.5814609999999999,-0.440568,1,1.129773,93,4
-1.2604609999999998,-0.5706310000000001,1,1.129773,93,4
1.986244,1.4516149999999999,1,1.129773,93,4
0.852382,-0.405355,0,1.129773,94,4
0.12042000000000001,0.8966850000000001,0,1.129773,94,4
0.00431,-1.9777619999999998,0,1.129773,94,4
2.25991,0.53101,0,1.129773,94,4
-0.9856440000000001,0.15155600000000002,0,1.129773,94,4
0.38003899999999996,1.415177,1,1.129773,95,4
-1.380304,-1.081512,1,1.129773,95,4
-0.668194,-1.154549,1,1.129773,95,4
1.6109989999999998,-0.369385,1,1.129773,95,4
-0.6653939999999999,-1.520658,1,1.129773,95,4
-0.8790330000000001,-0.33294999999999997,1,1.129773,96,4
-0.25973099999999993,-0.23886700000000002,1,1.129773,96,4
-0.254681,-0.08526800000000001,1,1.129773,96,4
-0.28301000000000004,-1.0386259999999998,1,1.129773,96,4
-1.098614,-1.511657,1,1.129773,96,4
1.0800770000000002,1.100428,0,1.129773,97,4
0.230628,0.65834,0,1.129773,97,4
0.114448,1.4119959999999996,0,1.129773,97,4
-0.15844300000000006,-1.15907,0,1.129773,97,4
1.1097059999999999,0.493848,0,1.129773,97,4
0.010681,-0.397714,0,1.129773,98,4
-0.12327700000000001,-0.23729500000000003,0,1.129773,98,4
-1.131142,0.15630800000000003,0,1.129773,98,4
0.6349859999999999,-1.1329500000000001,0,1.129773,98,4
-0.6508440000000001,-1.020038,0,1.129773,98,4
-0.43751900000000005,-0.9930990000000001,1,1.129773,99,4
1.390764,-1.166746,1,1.129773,99,4
0.024231999999999997,0.6795029999999999,1,1.129773,99,4
0.6341169999999999,-1.9106759999999998,1,1.129773,99,4
-0.719996,0.228376,1,1.129773,99,4
-1.2078289999999996,-1.068233,0,1.129773,100,4
0.5503669999999999,0.161363,0,1.129773,100,4
0.24183300000000002,-0.7424329999999999,0,1.129773,100,4
-0.06994799999999998,0.12944500000000003,0,1.129773,100,4
-1.833238,-0.43163,0,1.129773,100,4
2.1005000000000003,-0.22621100000000002,1,1.129773,101,4
1.354949,1.27631,1,1.129773,101,4
-0.626246,-0.442112,1,1.129773,101,4
-0.33420199999999994,0.435271,1,1.129773,101,4
0.680147,1.2370359999999998,1,1.129773,101,4
-0.047758,0.5326310000000001,1,1.129773,102,4
0.627005,-0.36128699999999997,1,1.129773,102,4
2.0794159999999997,0.880521,1,1.129773,102,4
-1.7118719999999998,0.31929299999999994,1,1.129773,102,4
1.0928570000000002,1.3031239999999997,1,1.129773,102,4
1.0884939999999999,-0.902088,0,1.129773,103,4
2.252592,2.382911,0,1.129773,103,4
